model	target	n_sources	pvalue	weights	z_w_summary	nsnp_median	w_NorthMacedonia_IA	se_NorthMacedonia_IA	w_Bulgaria_IA	se_Bulgaria_IA	w_Albania_BA_IA	se_Albania_BA_IA	w_Aegean_BA_IA	se_Aegean_BA_IA	w_Croatia_IA	se_Croatia_IA	w_CroatiaSerbia_RomanLocal	se_CroatiaSerbia_RomanLocal	w_CroatiaSerbia_RomanAnatolian	se_CroatiaSerbia_RomanAnatolian	w_CEE_EarlyMedieval	se_CEE_EarlyMedieval
1src:Hungary_IA_SremGroup	Serbian_Serb	1	0.006089936337576398	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_LBA_EIA_Kyjatice_Piliny	Serbian_Serb	1	0.20301971917235292	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_LBA_EIA_Kyjatice_Piliny-o	Serbian_Serb	1	0.07361113127817408	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_LBA_IA	Serbian_Serb	1	0.12256967960630324	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_LBA_IA_PreGava	Serbian_Serb	1	0.005239709420701753	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_LateC_IA_c_Baden	Serbian_Serb	1	0.42737394570937415	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_EIA	Romanian	1	0.3150084949403525	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_EIA-3	Romanian	1	0.14343865618031557	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_EIA_Hallstatt	Romanian	1	0.005799471196262614	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_EIA_Mezocsat	Romanian	1	2.4079714374658584e-17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_EIA_Mezocsat_Prescythian	Romanian	1	1.955500716612779e-6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_EIA_Mezocsat_Prescythian-1	Romanian	1	2.6474994203430933e-4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_EIA_Mezocsat_Prescythian-3	Romanian	1	3.2134729278121386e-5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_EIA_Prescythian	Romanian	1	6.057213919793117e-4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_IA_Celt	Romanian	1	1.7984226249124098e-10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_IA_LaTene	Romanian	1	7.049165141166388e-5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_IA_LaTene-3	Romanian	1	0.003222294613130538	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_IA_LaTene-o	Romanian	1	4.147571683943382e-7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_IA_LaTene-oEast	Romanian	1	1.2635223122236025e-18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_IA_LaTene-oWest	Romanian	1	6.349437985067671e-13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_IA_Scythian	Romanian	1	0.2789027990543569	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_IA_Scythian-2	Romanian	1	9.508949642377458e-15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_IA_Scythian-o	Romanian	1	0.8597599334185284	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_IA_Scythian-oAegean	Romanian	1	0.03529557072415073	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_IA_SremGroup	Romanian	1	0.01570631862046109	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_LBA_EIA_Kyjatice_Piliny	Romanian	1	0.17094261767486602	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_LBA_EIA_Kyjatice_Piliny-o	Romanian	1	0.037250434295354753	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_LBA_IA	Romanian	1	0.15643264523768477	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_LBA_IA_PreGava	Romanian	1	0.009093864519823695	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_LateC_IA_c_Baden	Romanian	1	0.49183570404218396	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_EIA	Bulgarian	1	0.26746506017834504	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_EIA-3	Bulgarian	1	0.17021204634085582	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_EIA_Hallstatt	Bulgarian	1	3.2821205728019354e-4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_EIA_Mezocsat	Bulgarian	1	1.0397828796324512e-16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_EIA_Mezocsat_Prescythian	Bulgarian	1	1.144429920205408e-6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_EIA_Mezocsat_Prescythian-1	Bulgarian	1	1.1980437074733422e-4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_EIA_Mezocsat_Prescythian-3	Bulgarian	1	0.013001905110068879	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_EIA_Prescythian	Bulgarian	1	0.0038235638639205764	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_IA_Celt	Bulgarian	1	3.6397627346424316e-8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_IA_LaTene	Bulgarian	1	0.008901770318692331	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_IA_LaTene-3	Bulgarian	1	0.0018240729158987053	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_IA_LaTene-o	Bulgarian	1	1.732652005278138e-5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_IA_LaTene-oEast	Bulgarian	1	8.96079047685552e-16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_IA_LaTene-oWest	Bulgarian	1	1.0334826380589789e-12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_IA_Scythian	Bulgarian	1	0.03919556836592623	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_IA_Scythian-2	Bulgarian	1	1.1129809391064959e-13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_IA_Scythian-o	Bulgarian	1	0.2912443522140745	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_IA_Scythian-oAegean	Bulgarian	1	0.029956852146466366	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_IA_SremGroup	Bulgarian	1	0.005940597365528137	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_LBA_EIA_Kyjatice_Piliny	Bulgarian	1	0.06920088262654547	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_LBA_EIA_Kyjatice_Piliny-o	Bulgarian	1	0.01026698631066264	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_LBA_IA	Bulgarian	1	0.3701602624072998	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_LBA_IA_PreGava	Bulgarian	1	0.009952578859063494	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_LateC_IA_c_Baden	Bulgarian	1	0.14689861528782286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_EIA	Albanian	1	0.3676611227699162	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_EIA-3	Albanian	1	0.051929357158978645	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_EIA_Hallstatt	Albanian	1	3.8100465240673427e-4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_EIA_Mezocsat	Albanian	1	9.188998364834736e-19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_EIA_Mezocsat_Prescythian	Albanian	1	3.6358132604456237e-7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_EIA_Mezocsat_Prescythian-1	Albanian	1	0.003380416764317755	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_EIA_Mezocsat_Prescythian-3	Albanian	1	0.02106599205823003	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_EIA_Prescythian	Albanian	1	0.008376933833399963	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_IA_Celt	Albanian	1	2.3602374688726008e-7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_IA_LaTene	Albanian	1	0.023666363489696914	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_IA_LaTene-3	Albanian	1	0.0658262712175332	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_IA_LaTene-o	Albanian	1	1.2614743796818357e-4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_IA_LaTene-oEast	Albanian	1	7.562696880589215e-16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_IA_LaTene-oWest	Albanian	1	5.6248616590585785e-12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_IA_Scythian	Albanian	1	0.2704388286803767	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_IA_Scythian-2	Albanian	1	7.753873166783084e-11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_IA_Scythian-o	Albanian	1	0.32158633080217314	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_IA_Scythian-oAegean	Albanian	1	0.3927231543531777	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_IA_SremGroup	Albanian	1	0.015568751099744664	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_LBA_EIA_Kyjatice_Piliny	Albanian	1	0.3980158843619805	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_LBA_EIA_Kyjatice_Piliny-o	Albanian	1	0.42765237261183814	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_LBA_IA	Albanian	1	0.3181913105349671	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_LBA_IA_PreGava	Albanian	1	0.0010258271433318037	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_LateC_IA_c_Baden	Albanian	1	0.6652619715484462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_EIA	Greek	1	0.21093121081375507	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_EIA-3	Greek	1	0.31956386226122097	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_EIA_Hallstatt	Greek	1	0.005496954051279718	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_EIA_Mezocsat	Greek	1	1.9252419029965756e-17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_EIA_Mezocsat_Prescythian	Greek	1	2.1416823931378706e-4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_EIA_Mezocsat_Prescythian-1	Greek	1	0.002536828071656821	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_EIA_Mezocsat_Prescythian-3	Greek	1	0.0034744795272662293	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_EIA_Prescythian	Greek	1	0.020205286214348486	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_IA_Celt	Greek	1	4.602269040199703e-9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_IA_LaTene	Greek	1	7.801571493865862e-4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_IA_LaTene-3	Greek	1	6.981633839510413e-4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_IA_LaTene-o	Greek	1	1.6841532976151494e-5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_IA_LaTene-oEast	Greek	1	6.300207299075923e-18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_IA_LaTene-oWest	Greek	1	4.85416035595029e-15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_IA_Scythian	Greek	1	0.014554903468458355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_IA_Scythian-2	Greek	1	1.2209553484551004e-15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_IA_Scythian-o	Greek	1	0.5920378396006727	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_IA_Scythian-oAegean	Greek	1	0.23758260852024887	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_IA_SremGroup	Greek	1	0.0033812921102390446	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_LBA_EIA_Kyjatice_Piliny	Greek	1	0.19309335695988242	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_LBA_EIA_Kyjatice_Piliny-o	Greek	1	0.16791067889953323	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_LBA_IA	Greek	1	0.08369089798515228	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_LBA_IA_PreGava	Greek	1	1.1080463743650197e-4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_LateC_IA_c_Baden	Greek	1	0.424581303266155	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_EIA	Cypriot	1	0.6127928427655926	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_EIA-3	Cypriot	1	0.5770607357880859	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_EIA_Hallstatt	Cypriot	1	0.032568815322041186	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_EIA_Mezocsat	Cypriot	1	6.551011223427554e-16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_EIA_Mezocsat_Prescythian	Cypriot	1	6.720570997608977e-4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_EIA_Mezocsat_Prescythian-1	Cypriot	1	0.00358590613696808	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_EIA_Mezocsat_Prescythian-3	Cypriot	1	0.027283507337896546	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_EIA_Prescythian	Cypriot	1	0.005240146627544808	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_IA_Celt	Cypriot	1	1.7546857183304523e-7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_IA_LaTene	Cypriot	1	0.051607667194187835	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_IA_LaTene-3	Cypriot	1	0.037817113040495044	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_IA_LaTene-o	Cypriot	1	0.013197682483349809	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_IA_LaTene-oEast	Cypriot	1	2.6051870988307214e-14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_IA_LaTene-oWest	Cypriot	1	6.922279451431099e-10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_IA_Scythian	Cypriot	1	0.0428404921157203	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_IA_Scythian-2	Cypriot	1	3.2561569341087784e-12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_IA_Scythian-o	Cypriot	1	0.71109706882138	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_IA_Scythian-oAegean	Cypriot	1	0.10513560244115681	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_IA_SremGroup	Cypriot	1	0.049316106790023226	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_LBA_EIA_Kyjatice_Piliny	Cypriot	1	0.17480607526594238	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_LBA_EIA_Kyjatice_Piliny-o	Cypriot	1	0.588774715170513	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_LBA_IA	Cypriot	1	0.47976391153536974	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_LBA_IA_PreGava	Cypriot	1	0.009762171573202034	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1src:Hungary_LateC_IA_c_Baden	Cypriot	1	0.6335326394840741	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
